Ego_Position(m),Ego_Velocity(m/s),Obs_Position(m),Obs_Velocity(m),Time(s)
91.40444784161033,0.0,100.0,0.0,37.501489639
91.40444784161033,0.1111111127667957,100.0,0.0,37.610920191
91.4167072985708,0.3055555621782939,100.0,0.0,37.721312761
91.44997802243081,0.3055555621782939,100.0,0.0,37.830255031
91.48401862652973,0.3888888822661506,100.0,0.0,37.941720724
91.52587752409465,0.4166666666666667,100.0,0.0,38.049411535
91.57272955659465,0.1944444411330753,100.0,0.0,38.161917686
91.59400771912118,0.0833333366447025,100.0,0.0,38.271404028
91.6032104978202,0.027777778191698924,100.0,0.0,38.381896972
91.60626025561565,0.0,100.0,0.0,38.491751909
91.60626025561565,0.1111111127667957,100.0,0.0,38.60147357
91.61855550190998,0.2222222255335914,100.0,0.0,38.712193012
91.64291483449519,0.33333334657881,100.0,0.0,38.821865558
91.67931014727473,0.33333334657881,100.0,0.0,38.931105137
91.71617903873977,0.2777777777777778,100.0,0.0,39.041771412
91.74681032929533,0.1944444411330753,100.0,0.0,39.152106523
91.76810819448818,1820.4166666666667,100.0,0.0,39.261693
293.81276987323815,0.0,100.0,0.0,39.37275362
293.81276987323815,0.05555555638339785,100.0,0.0,39.480684995
293.9858381078171,0.0,100.0,0.0,42.595974207
293.9858381078171,0.0,100.0,0.0,45.708865881
293.9858381078171,0.0,100.0,0.0,48.822323322
