Time,Inputs | Throttle Command,Inputs | Mapped Throttle,Inputs | Throttle Pot,Motor | Motor RPM,Vehicle | Vehicle Speed,Vehicle | Vehicle Acceleration,Vehicle | Time Between Speeds,Vehicle | Braking Distance Captured
08:40.4,0,0,0.31,0,0,0,38.69,0
08:40.7,0,0,0.31,0,0,0,38.69,0
08:40.8,0,0,0.31,0,0,0,38.69,0
08:41.0,0,0,0.3,0,0,0,38.69,0
08:41.1,0,0,0.29,0,0,0,38.69,0
08:41.2,0,0,0.31,0,0,0,38.69,0
08:41.3,0,0,0.3,0,0,0,38.69,0
08:41.6,0,0,0.3,0,0,0,38.69,0
08:41.7,0,0,0.3,0,0,0,38.69,0
08:42.1,0,0,0.3,0,0,0,38.69,0
08:42.2,0,0,0.3,0,0,0,38.69,0
08:42.2,0,0,0.31,0,0,0,38.69,0
08:42.5,0,0,0.29,0,0,0,38.69,0
08:42.8,0,0,0.3,0,0,0,38.69,0
08:43.1,0,0,0.31,0,0,0,38.69,0
08:43.2,0,0,0.3,0,0,0,38.69,0
08:43.3,0,0,0.3,0,0,0,38.69,0
08:43.6,0,0,0.31,0,0,0,38.69,0
08:43.7,0,0,0.3,0,0,0,38.69,0
08:43.9,0,0,0.3,0,0,0,38.69,0
08:44.0,0,0,0.31,0,0,0,38.69,0
08:44.4,0,0,0.3,0,0,0,38.69,0
